Id,reference
437, 36.06719971
438, 92.83073425
439, 57.53355026
440, 54.26275635
441, 17.87496376
442, 14.78057098
443, 53.6280098
444, 95.15242004
445, 66.17237854
446, 36.04257965
447, 56.81645203
448, 47.38637543
449, 52.19086838
450, 53.10762024
451, 10.51377869
452, 30.47246361
453, 64.20239258
454, 86.82572937
455, 59.16366196
456, 38.44530106
457, 73.91226959
458, 36.01869965
459, 75.89396667
460, 32.63563156
461, 44.59251404
462, 47.44386673
463, 46.57304764
464, 44.73704529
465, 83.75629425
466, 33.15242386
467, 47.1579628
468, 47.96463394
469, 18.61816216
470, 92.87653351
471, 40.67779541
472, 51.7867775
473, 25.00942421
474, 91.55634308
475, 25.45467949
476, 34.17813492
477, 33.71801758
478, 26.86034012
479, 41.75983429
480, 46.55968475
481, 63.5819664
482, 26.29787827
483, 32.32849884
484, 70.38573456
485, 93.98015594
486, 83.09474182
487, 87.3169632
488, 35.02275085
489, 24.33371353
490, 44.70702362
491, 31.93890953
492, 55.14698029
493, 38.23495102
494, 44.13089371
495, 27.69900894
496, 86.52719116
497, 37.7844429
498, 33.32659912
499, 17.65785789
500, 44.33283615
501, 51.61706924
502, 79.40834045
503, 46.4615097
504, 10.50349808
505, 82.90955353
506, 8.65281677
507, 23.91046333
508, 34.54015732
509, 10.21114063
510, 33.79743195
511, 46.30857849
512, 60.10665512
513, 31.7330246
514, 51.58547592
515, 40.8423996
516, 35.25005722
517, 62.12157822
518, 91.16303253
519, 21.73964882
520, 79.27916718
521, 26.58711243
522, 82.85275269
523, 9.88982677
524, 31.9373455
525, 66.36000061
526, 27.66876221
527, 30.11643791
528, 75.2583847
529, 26.30700302
530, 72.98715973
531, 26.92506981
532, 61.24666214
533, 32.60757828
534, 27.04457092
535, 75.56981659
536, 92.5346756
537, 19.05259323
538, 43.81289673
539, 83.44816589
540, 40.0070076
541, 79.3842392
542, 57.03791809
543, 72.56580353
544, 11.76052761
545, 41.36103821
546, 94.06442261
547, 36.19337463
548, 61.78080368
549, 77.85427856
550, 32.63925552
551, 21.32686996
552, 91.82772064
553, 27.81109619
554, 51.97931671
555, 15.30722904
556, 76.26637268
557, 44.93852997
558, 47.7502861
559, 27.37240791
560, 65.70133209
561, 35.61275864
562, 42.64858246
563, 38.45547104
564, 11.57368183
565, 31.28717613
566, 90.86138916
567, 85.74826813
568, 36.95797348
569, 15.4289484
570, 81.6567688
571, 45.35266876
572, 60.88736343
573, 43.22625732
574, 41.89841843
575, 66.89118958
576, 41.13143158
577, 40.72856522
578, 18.92532158
579, 82.31279755
580, 81.01543427
581, 85.41243744
582, 28.90924072
583, 39.99763107
584, 26.94780159
585, 47.17731857
586, 31.59624481
587, 26.46748734
588, 49.6170578
589, 67.9743042
590, 28.88637924
591, 50.43090057
592, 39.93099976
593, 45.30730057
594, 72.75888062
595, 81.4637146
596, 30.58829498
597, 12.97336674
598, 24.67073441
599, 45.10733414
600, 38.94480133
601, 78.43778992
602, 17.32438469
603, 30.07824326
604, 31.76416969
605, 66.18904877
606, 68.30509186
607, 65.18992615
608, 81.57789612
609, 58.17895889
610, 60.9846611
611, 52.41469574
612, 72.04099274
613, 46.53046417
614, 6.65593052
615, 41.75815964
616, 38.29254532
617, 31.29672241
618, 88.99993896
619, 45.61798859
620, 41.29912186
621, 89.63320923
622, 50.30306244
623, 43.74601746
624, 44.3743515
625, 43.82027817
626, 11.38278198
627, 50.20413208
628, 44.02034378
629, 57.69652557
630, 36.50994873
631, 54.5766716
632, 52.13790894
633, 37.95544052
634, 76.60645294
635, 26.70705795
636, 63.152668
637, 7.69024372
638, 57.6463623
639, 52.92100906
640, 28.0775547
641, 31.75565338
642, 22.32938576
643, 59.68021774
644, 14.87915039
645, 18.09137154
646, 31.11865425
647, 72.28833008
648, 78.3943634
649, 29.19023132
650, 49.93214417
651, 74.33416748
652, 9.67898178
653, 29.00295639
654, 42.04995346
655, 46.16394424
656, 60.0399971
657, 14.88751125
658, 61.13738632
659, 30.71180534
660, 40.85493088
661, 38.68678665
662, 50.1006279
663, 46.67225266
664, 46.37246323
665, 26.9223175
666, 29.33371925
667, 43.62958908
668, 36.96315002
669, 57.2228241
670, 28.05527687
671, 28.96714592
672, 26.56276131
673, 51.64377975
674, 29.60949516
675, 57.36002731
676, 24.18323517
677, 29.04775238
678, 68.96138
679, 49.2059021
680, 27.07089424
681, 63.92278671
682, 21.40646744
683, 87.30982208
684, 33.46934509
685, 11.87952328
686, 56.5081749
687, 61.55052948
688, 47.38390732
689, 53.18782043
690, 37.25134277
691, 59.6099205
692, 42.25561523
693, 65.19218445
694, 25.17786407
695, 42.60169983
696, 23.61777115
697, 33.04434204
698, 43.25791168
699, 27.17459297
700, 40.1462326
701, 25.81219101
702, 9.07278538
703, 17.26584625
704, 30.57131004
705, 17.04207993
706, 48.57030106
707, 34.00314713
708, 53.64800262
709, 78.04813385
710, 71.1251297
711, 37.12857819
712, 33.86264801
713, 42.83546066
714, 32.02734756
715, 39.62768173
716, 51.35796738
717, 50.68732071
718, 40.0759697
719, 61.18745041
720, 30.55697441
721, 87.82400513
722, 24.17471504
723, 39.58242416
724, 17.43001556
725, 81.64281464
726, 28.48212624
727, 24.73695374
728, 73.06958008
729, 39.93436432
730, 35.05434418
731, 25.82049561
732, 40.1192131
733, 48.2507515
734, 37.96586609
735, 27.76593781
736, 45.08732986
737, 47.69239807
738, 25.8758316
739, 49.40417862
740, 32.19036865
741, 18.33493042
742, 45.63744736
743, 64.86367798
744, 33.09679031
745, 13.25245857
746, 26.77490044
747, 52.31234741
748, 47.18330383
749, 26.10243225
750, 77.88632965
751, 44.27299118
752, 59.84865952
753, 22.98831558
754, 81.79990387
755, 34.29704666
756, 66.58364105
757, 31.29086304
758, 89.04673004
759, 61.76856613
760, 33.32517242
761, 17.30185509
762, 33.73255157
763, 37.37255859
764, 43.36616135
765, 53.21234131
766, 50.09711838
767, 62.01057816
768, 64.48823547
769, 36.3610878
770, 36.21713638
771, 28.74402428
772, 73.70053101
773, 40.2725296
774, 33.71871948
775, 59.25357437
776, 20.40987587
777, 74.69481659
778, 10.83089733
779, 44.03808975
780, 11.5707655
781, 48.69437408
782, 25.70460129
783, 56.03815842
784, 39.88602066
785, 70.16065979
786, 69.17901611
787, 36.16426086
788, 7.69113636
789, 35.18164825
790, 11.25425339
791, 37.11935806
792, 31.058424
793, 20.26872444
794, 35.25021362
795, 84.27378082
796, 57.25645447
797, 71.02196503
798, 37.69560242
799, 25.29524803
800, 50.22681808
801, 90.56378174
802, 23.72229767
803, 12.36530876
804, 47.75208282
805, 84.14074707
806, 44.29421616
807, 26.09869194
808, 50.33184433
809, 78.42612457
810, 36.34607697
811, 15.51094055
812, 59.10147095
813, 12.21370029
814, 14.36472607
815, 59.55098724
816, 88.459198
817, 87.5040741
818, 68.17688751
819, 38.65079498
820, 23.10992241
821, 24.73988914
822, 72.64990234
823, 8.87520885
824, 35.95092392
825, 41.23591995
826, 19.05454254
827, 40.29852295
828, 40.54252243
829, 13.8995657
830, 31.00527382
831, 71.72284698
832, 59.53807831
833, 61.505867
834, 84.35269928
835, 59.77587891
836, 33.35713577
837, 10.01903248
838, 52.77032471
839, 47.93864822
840, 20.48950005
841, 34.19902802
842, 49.95889664
843, 48.39391708
844, 26.56571388
845, 33.23932266
846, 83.44942474
847, 55.6918869
848, 68.36326599
849, 51.26811981
850, 50.41307449
851, 53.47626114
852, 72.36914062
853, 68.6156311
854, 52.82227707
855, 43.19094086
856, 14.19503403
857, 84.11386108
858, 37.58123779
859, 46.94338989
860, 16.54398727
861, 33.40365601
862, 29.38823318
863, 24.69373131
864, 37.23201752
865, 51.42473602
866, 33.96103668
867, 41.00244522
868, 39.20840836
869, 16.45344925
870, 29.69388199
871, 55.51716232
872, 64.11424255
873, 74.57054138
874, 32.07073593
875, 48.87129211
876, 70.92180634
877, 52.4240303
878, 29.63101387
879, 91.89732361
880, 24.06779289
881, 31.3208313
882, 76.83673859
883, 43.46463013
884, 71.96234131
885, 40.51607895
886, 38.86316299
887, 88.6783371
888, 32.39595795
889, 62.22992325
890, 92.47524261
891, 21.42877197
892, 17.57234192
893, 67.99537659
894, 39.12858963
895, 55.69333267
896, 34.27332687
897, 55.22468185
898, 42.78647614
899, 37.5669136
900, 45.64351273
901, 75.90480804
902, 29.23447609
903, 50.74499893
904, 16.12314796
905, 27.94236565
906, 29.37579727
907, 58.93340683
908, 77.12110901
909, 69.79927063
910, 66.89886475
911, 56.74966431
912, 47.75947952
913, 74.74489594
914, 80.98374176
915, 10.52170944
916, 8.13791561
917, 30.10035896
918, 66.96324158
919, 76.82339478
920, 66.46907806
921, 61.65183258
922, 31.53490257
923, 8.8120327
924, 53.85795212
925, 48.38070297
926, 68.05338287
927, 86.16318512
928, 78.31202698
929, 32.32900238
930, 38.43078232
931, 58.28607178
932, 71.80574799
933, 25.93803024
934, 21.88079834
935, 83.84009552
936, 85.0017395
937, 30.30708122
938, 28.86526489
939, 69.12147522
940, 54.36681747
941, 9.97611618
942, 84.43158722
943, 69.0730896
944, 33.74021912
945, 51.78775406
946, 32.59780884
947, 40.83656693
948, 21.22845268
949, 33.66431427
950, 53.5091362
951, 25.66322708
952, 60.16928864
953, 54.32653046
954, 26.74860191
955, 45.11392593
956, 27.9873085
957, 75.17472839
958, 27.97835541
959, 65.65579987
960, 47.91844177
961, 29.62076378
962, 55.91440201
963, 49.97920227
964, 34.05106735
965, 41.39931107
966, 10.16012478
967, 47.57804871
968, 15.16950417
969, 29.93649101
970, 91.33015442
971, 70.93301392
972, 32.95996094
973, 48.54059219
974, 70.57717896
975, 51.55667496
976, 51.49884796
977, 30.72483063
978, 32.02015305
979, 50.00568008
980, 35.2016716
981, 40.48212814
982, 35.53839111
983, 54.74752808
984, 68.51516724
985, 53.62835312
986, 17.83592796
987, 14.70134735
988, 63.01992798
989, 49.56221008
990, 77.90239716
991, 29.20214272
992, 57.25307083
993, 61.5770874
994, 22.59362221
995, 70.51196289
996, 16.46058083
997, 52.06568909
998, 78.15245056
999, 89.53305817
1000, 39.81731415
1001, 34.64773941
1002, 33.88174057
1003, 53.84148407
1004, 30.49433517
1005, 33.11275101
1006, 34.14523697
1007, 43.43214035
1008, 87.23357391
1009, 72.88208771
1010, 25.5026741
1011, 50.82720184
1012, 27.50088501
1013, 56.72767258
1014, 10.8104248
1015, 78.69443512
1016, 59.580513
1017, 10.62047958
1018, 36.85726547
1019, 18.54322243
1020, 39.36574173
1021, 79.41257477
1022, 39.76652527
1023, 28.15075874
1024, 71.07093811
1025, 41.34048462
1026, 44.39436722
1027, 36.63079071
1028, 28.21174431
1029, 82.77540588
1030, 13.1835165
1031, 48.3689003
1032, 49.86021423
1033, 50.90968323
1034, 38.47153854
1035, 28.54502487
1036, 95.81757355
1037, 40.74119186
1038, 66.05928802
1039, 52.04999542
1040, 83.701828
1041, 19.08161354
1042, 10.83720493
1043, 9.4918623
1044, 37.33403397
1045, 43.20136261
1046, 56.62805939
1047, 48.98934174
1048, 39.29617691
1049, 10.33317661
1050, 72.19894409
1051, 45.94029236
1052, 16.93172646
1053, 56.3261261
1054, 10.70714283
1055, 84.7352066
1056, 17.96609306
1057, 48.43733215
1058, 31.7151413
1059, 45.04218292
1060, 32.97365952
1061, 46.48618698
1062, 70.21533966
1063, 57.88761139
1064, 27.90390396
1065, 46.17519379
1066, 70.8901062
1067, 30.13287735
1068, 33.92619705
1069, 89.09938049
1070, 63.84568024
1071, 48.13877869
1072, 28.6174202
1073, 35.17528534
1074, 83.08543396
1075, 49.75377655
1076, 25.81754875
1077, 75.08882141
1078, 67.61969757
1079, 35.382267
1080, 90.73283386
1081, 30.82353973
1082, 82.52119446
1083, 26.46102905
1084, 48.10191727
1085, 51.14287186
1086, 31.60558701
1087, 55.63947296
1088, 62.90477371
1089, 28.45118332
1090, 49.61659622
1091, 53.85451126
1092, 47.91399002
1093, 77.40657043
1094, 33.73960495
1095, 14.9050045
1096, 85.47977448
1097, 14.90921497
1098, 48.49650574
1099, 37.67516708
1100, 31.43590927
1101, 43.27580261
1102, 31.25159073
1103, 63.9345665
1104, 45.50679398
1105, 32.64888
1106, 38.20345688
1107, 27.94352341
1108, 70.66907501
1109, 68.1396637
1110, 38.03337097
1111, 56.34504318
1112, 45.29390717
1113, 40.69810486
1114, 39.79486847
1115, 87.79688263
1116, 14.70504856
1117, 52.93223953
1118, 83.89655304
1119, 82.06200409
1120, 30.9162178
1121, 34.47546005
1122, 52.70708084
1123, 76.94516754
1124, 30.73818207
1125, 54.30802155
1126, 46.47196579
1127, 27.50892067
1128, 9.20923328
1129, 14.34766388
1130, 53.31825256
1131, 46.33890533
1132, 33.87352753
1133, 72.92347717
1134, 42.8719635
1135, 56.39783096
1136, 76.86170197
1137, 13.36438942
1138, 34.99314499
1139, 28.42753983
1140, 58.58100128
1141, 26.58672714
1142, 86.5789032
1143, 69.9447403
1144, 32.70167542
1145, 53.75895691
1146, 86.26351166
1147, 16.3686161
1148, 29.84464645
1149, 69.5163269
1150, 67.68080902
1151, 59.23788452
1152, 35.0236702
1153, 25.81826019
1154, 85.46279144
1155, 79.32093048
1156, 40.46085358
1157, 88.67845154
1158, 80.9259491
1159, 54.35826874
1160, 44.68811035
1161, 56.93719482
1162, 33.77623749
1163, 71.18244934
1164, 50.54441071
1165, 13.51771641
1166, 35.56328964
1167, 41.11031342
1168, 31.18721771
1169, 31.7026062
1170, 23.79554749
1171, 32.96587372
1172, 37.69090652
1173, 91.39427185
1174, 27.75224876
1175, 32.91893387
1176, 61.28620529
1177, 49.93386841
1178, 32.93125916
1179, 46.76638794
1180, 27.03533554
1181, 29.07845879
1182, 50.95735931
1183, 37.47515869
1184, 42.07154846
1185, 30.19552994
1186, 12.29093552
1187, 83.30729675
1188, 49.74584198
1189, 15.83741474
1190, 26.07694244
1191, 54.48031998
1192, 14.30978107
1193, 78.25534821
1194, 74.78882599
1195, 94.58841705
1196, 52.67852402
1197, 11.72977161
1198, 9.13480663
1199, 12.73398304
1200, 12.98639011
1201, 51.8506813
1202, 34.97766113
1203, 40.37922668
1204, 69.65744019
1205, 10.36195374
1206, 24.62615013
1207, 26.83116341
1208, 79.66223145
1209, 32.10251617
1210, 26.95070648
1211, 80.26147461
1212, 75.4197464
1213, 31.12001419
1214, 55.45800781
1215, 53.33533859
1216, 27.31410599
1217, 12.0756731
1218, 58.0248909
1219, 39.71903992
1220, 56.05644989
1221, 42.68246841
1222, 80.7845459
1223, 42.73354721
1224, 36.59304047
1225, 85.99027252
1226, 36.44462967
1227, 54.26450348
1228, 56.15158844
1229, 60.0776329
1230, 73.0776062
1231, 83.88569641
1232, 55.39654541
1233, 35.58452988
1234, 16.58568954
1235, 21.87937546
1236, 88.94397736
1237, 27.82989693
1238, 80.26729584
1239, 43.2796669
1240, 13.08616447
1241, 74.77880096
1242, 53.94186783
1243, 32.87004089
1244, 92.13771057
1245, 34.29747009
1246, 49.09585953
1247, 47.27894211
1248, 91.9675293
1249, 87.15700531
1250, 82.93206024
1251, 67.80648041
1252, 13.62867546
1253, 55.13203812
1254, 74.14779663
1255, 30.61922455
1256, 35.05616379
1257, 73.19396973
1258, 64.48118591
1259, 74.23027039
1260, 47.34378433
1261, 72.79221344
1262, 83.77490997
1263, 31.55612946
1264, 38.42834473
1265, 52.21205139
1266, 31.34946442
1267, 29.85215759
1268, 81.62971497
1269, 39.49544907
1270, 50.32572556
1271, 25.34192467
1272, 65.88896179
1273, 50.00740814
1274, 24.7209053
1275, 9.22258663
1276, 76.40315247
1277, 22.3742466
1278, 6.41457653
1279, 29.15491676
1280, 52.27604294
1281, 38.633461
1282, 80.00905609
1283, 76.28482056
1284, 46.11301041
1285, 90.86644745
1286, 31.96992493
1287, 48.00821304
1288, 9.39597607
1289, 10.64400959
1290, 74.21517944
1291, 64.5116806
1292, 54.46107101
1293, 70.82144165
1294, 36.03585434
1295, 27.3244381
1296, 75.59799194
1297, 84.12688446
1298, 50.64385986
1299, 29.20073128
1300, 27.65319824
1301, 55.31637192
1302, 31.28309059
1303, 24.45920181
1304, 40.21805573
1305, 44.41750717
1306, 52.36836624
1307, 32.07239914
1308, 24.5275631
1309, 54.75117111
1310, 46.16733932
1311, 31.27202606
1312, 59.10078812
1313, 38.45575714
1314, 52.77877808
1315, 49.81261063
1316, 57.30633545
1317, 9.57594299
1318, 91.65135193
1319, 9.74362183
1320, 35.0359726
1321, 50.32308197
1322, 72.91656494
1323, 13.7121582
1324, 17.83596611
1325, 94.81834412
1326, 27.23824501
1327, 56.49427795
1328, 60.57678604
1329, 9.55040169
1330, 27.03634834
1331, 38.72134018
1332, 32.64791489
1333, 42.07949829
1334, 35.67993927
1335, 42.24849701
1336, 23.57473946
1337, 56.65987015
1338, 54.67037582
1339, 75.12949371
1340, 41.87969971
1341, 76.62958527
1342, 30.08603096
1343, 56.60109329
1344, 86.98835754
1345, 30.52556992
1346, 10.93401432
1347, 83.32371521
1348, 46.66624451
1349, 72.95590973
1350, 29.02359581
1351, 60.90459061
1352, 53.88645554
1353, 38.75567627
1354, 25.34727669
1355, 40.92128754
1356, 37.77796936
1357, 45.4834671
1358, 26.56354904
1359, 88.04575348
1360, 41.8407135
1361, 30.31128311
1362, 54.22775269
1363, 77.46356964
1364, 43.7396698
1365, 37.79507446
1366, 50.87662125
1367, 63.67874908
1368, 29.44649887
1369, 42.93265533
1370, 62.99295044
1371, 18.32978249
1372, 38.88096619
1373, 82.62336731
1374, 7.18292427
1375, 39.09033585
1376, 50.88421249
1377, 38.24000931
1378, 40.39979935
1379, 57.97994995
1380, 80.99333191
1381, 53.42736053
1382, 61.98765564
1383, 66.01205444
1384, 38.86109924
1385, 88.86994934
1386, 45.84143829
1387, 44.05441284
1388, 13.80266953
1389, 53.21220016
1390, 80.44138336
1391, 9.66413307
1392, 13.29150391
1393, 85.74627686
1394, 30.8493576
1395, 82.74833679
1396, 60.32640457
1397, 7.02955341
1398, 44.55035782
1399, 75.18328094
1400, 11.93953228
1401, 82.37701416
1402, 30.1000843
1403, 71.63158417
1404, 23.53058052
1405, 66.52498627
1406, 33.24077988
1407, 28.84865761
1408, 41.04823685
1409, 61.36280823
1410, 57.67781448
1411, 67.19031525
1412, 21.20488548
1413, 36.90848923
1414, 45.86128616
1415, 79.24543762
1416, 29.48114204
1417, 68.80173492
1418, 18.03444862
1419, 62.59355927
1420, 79.73912048
1421, 51.69090652
1422, 30.30696678
1423, 30.58711433
1424, 56.85756302
1425, 48.1564827
1426, 31.75203705
1427, 76.80771637
1428, 31.13477325
1429, 63.70159531
1430, 30.02590942
1431, 37.78828812
1432, 71.32389069
1433, 34.2376976
1434, 26.957798
1435, 43.05850601
1436, 53.81603241
1437, 41.25378418
1438, 88.5592041
1439, 58.90806961
1440, 86.7089386
1441, 29.53573608
1442, 34.76943207
1443, 46.28752899
1444, 45.61400986
1445, 79.79454041
1446, 26.97629547
1447, 20.82120323
1448, 16.36364746
1449, 14.00101185
1450, 73.97821808
1451, 31.11530304
1452, 31.97089958
1453, 23.96096992
1454, 20.20717621
1455, 77.34344482
1456, 41.45909882
1457, 62.79072189
1458, 48.55919266
1459, 76.37392426
1460, 28.23555183
1461, 46.82756042
1462, 77.69567871
1463, 64.63359833
1464, 68.42887878
1465, 56.51816559
1466, 37.5432663
1467, 58.72452927
1468, 34.70204926
1469, 40.45261765
1470, 43.62708282
1471, 73.85319519
1472, 79.91766357
1473, 66.43972015
1474, 52.73963165
1475, 85.30991364
1476, 52.08355713
1477, 38.11610413
1478, 53.28512955
1479, 71.88023376
1480, 31.71319962
1481, 49.99687195
1482, 32.75327682
1483, 66.35483551
1484, 32.21103668
1485, 47.11087036
1486, 26.75467873
1487, 42.81552124
1488, 39.13871384
1489, 47.91647339
1490, 33.16597366
1491, 57.19556046
1492, 50.67575073
1493, 50.74762344
1494, 52.83966064
1495, 47.47551727
1496, 24.22362328
1497, 8.84903717
1498, 37.35526657
1499, 38.65624619
