Id,reference
322, 11.52841854
323, 27.06078529
324, 39.33102798
325, 34.54800034
326, 81.94864655
327, 74.53610992
328, 67.54229736
329, 54.91757202
330, 47.3648262
331, 92.69869232
332, 89.48092651
333, 26.74589729
334, 26.41734505
335, 77.38616943
336, 77.10713959
337, 35.58266068
338, 36.71904373
339, 89.27429199
340, 81.73686981
341, 39.61283112
342, 89.10340881
343, 32.46864319
344, 11.28003788
345, 23.48763847
346, 93.69528198
347, 76.24901581
348, 30.37913704
349, 38.56112289
350, 67.95883179
351, 64.05075836
352, 60.02745056
353, 31.55472565
354, 54.28844833
355, 35.04937363
356, 49.09145737
357, 38.24988556
358, 53.57242966
359, 63.28095245
360, 63.18851471
361, 45.07725525
362, 27.66686249
363, 73.54920959
364, 11.08105087
365, 52.23379135
366, 21.13678741
367, 61.08602905
368, 35.84571838
369, 47.21441269
370, 32.3705368
371, 23.34474945
372, 82.9032135
373, 55.46025848
374, 26.17289925
375, 26.37757874
376, 16.78087044
377, 14.18940163
378, 44.67803192
379, 24.87314606
380, 43.35613632
381, 11.47711182
382, 11.10476112
383, 37.1661377
384, 88.72486877
385, 50.47727585
386, 31.68301201
387, 50.20308304
388, 56.15854645
389, 45.0365715
390, 27.94074631
391, 17.83762932
392, 30.10097885
393, 27.7877903
394, 82.82635498
395, 85.53408051
396, 9.27138424
397, 53.2131958
398, 70.04412842
399, 11.0390358
400, 53.68806076
401, 25.39160728
402, 11.23842812
403, 34.50549316
404, 82.31648254
405, 31.91304207
406, 87.81389618
407, 59.17324829
408, 52.63817215
409, 59.80681229
410, 47.29784775
411, 38.7781105
412, 61.46514893
413, 68.65763855
414, 88.71822357
415, 87.81389618
416, 33.10078049
417, 40.04920959
418, 44.74358368
419, 42.24703217
420, 36.0813942
421, 9.01200962
422, 12.28075027
423, 67.22701263
424, 35.17255783
425, 47.95499802
426, 83.44379425
427, 50.74347305
428, 25.03767395
429, 31.70043182
430, 32.81157684
431, 16.37512589
432, 31.10365868
433, 13.6452961
434, 30.40213013
435, 77.32302094
436, 47.06882858
437, 36.56660843
438, 92.45259857
439, 58.17665863
440, 54.43989944
441, 19.08043671
442, 15.4916811
443, 54.6416626
444, 95.40776062
445, 66.37055206
446, 36.38683701
447, 57.47515869
448, 48.24295044
449, 52.93928909
450, 53.09905624
451, 10.52043915
452, 30.99069405
453, 64.01519775
454, 86.92033386
455, 60.00439072
456, 40.93454361
457, 74.40297699
458, 36.92897797
459, 76.53859711
460, 32.59526825
461, 45.65454865
462, 47.90249252
463, 47.02043533
464, 46.1268692
465, 83.12213135
466, 33.58421326
467, 47.53824234
468, 48.74658966
469, 19.14785957
470, 92.18647003
471, 41.347435
472, 51.83141327
473, 25.60792923
474, 90.91368103
475, 25.20174408
476, 34.32928085
477, 34.25206757
478, 27.09310532
479, 43.02137756
480, 47.43814087
481, 63.92479324
482, 26.45144844
483, 32.19091034
484, 70.92243958
485, 93.85377502
486, 81.5478363
487, 87.27194214
488, 35.78694534
489, 23.53315544
490, 46.42254639
491, 32.09178543
492, 55.33039856
493, 39.18685532
494, 45.13832474
495, 28.01909637
496, 85.28384399
497, 38.73746109
498, 33.80557251
499, 17.89916229
500, 45.28081131
501, 51.53019714
502, 78.93225098
503, 47.59299469
504, 11.170187
505, 82.60984039
506, 8.49294472
507, 22.97235107
508, 35.73708725
509, 10.09296989
510, 34.50547409
511, 46.74499512
512, 60.58036041
513, 32.27878189
514, 52.40917206
515, 42.48709869
516, 36.04676056
517, 62.7440834
518, 90.12223053
519, 21.82093811
520, 79.22042847
521, 26.36480522
522, 85.0049057
523, 9.21334553
524, 32.8732605
525, 66.78858948
526, 28.4129467
527, 30.12374687
528, 75.77758026
529, 26.12336159
530, 73.28219604
531, 27.79282188
532, 62.24448013
533, 33.55934143
534, 26.99311829
535, 75.98184204
536, 91.29681396
537, 19.53271484
538, 45.63203812
539, 83.04405212
540, 40.69693375
541, 78.85222626
542, 57.7095108
543, 72.73700714
544, 11.80106354
545, 42.93408966
546, 93.91269684
547, 36.74092865
548, 62.68139648
549, 78.20210266
550, 32.76000214
551, 21.22496033
552, 90.9626236
553, 27.94319725
554, 52.53536606
555, 15.19470882
556, 76.01676178
557, 46.80633163
558, 48.34909058
559, 27.9160862
560, 64.64421082
561, 36.41962814
562, 43.95676422
563, 39.40502167
564, 10.89339638
565, 30.91656494
566, 89.63806915
567, 85.07023621
568, 36.87303925
569, 16.10087967
570, 81.08342743
571, 46.75949478
572, 60.55276108
573, 44.6616745
574, 42.36647034
575, 67.41239929
576, 42.08115387
577, 41.86228943
578, 19.29964256
579, 82.85787964
580, 79.78297424
581, 84.24121857
582, 29.58840752
583, 40.54978943
584, 27.0070076
585, 48.42449188
586, 32.66783905
587, 27.16093826
588, 50.41394043
589, 68.40361023
590, 22.82710648
591, 51.50777435
592, 42.00523758
593, 46.37684631
594, 73.75237274
595, 80.544487
596, 30.89845467
597, 13.7278986
598, 25.77501106
599, 46.06278992
600, 39.99939346
601, 77.37709045
602, 16.6624794
603, 30.43402672
604, 32.42588425
605, 67.42086792
606, 68.58998108
607, 65.69885254
608, 80.69533539
609, 59.27929688
610, 61.4174614
611, 52.87037277
612, 72.278862
613, 46.94430923
614, 5.32977057
615, 42.43364334
616, 38.93803787
617, 31.32966232
618, 88.59174347
619, 46.72703171
620, 41.92243576
621, 88.92954254
622, 50.9439621
623, 44.20623779
624, 45.19392776
625, 44.66149902
626, 11.09104347
627, 50.83450699
628, 46.08064651
629, 57.40636063
630, 37.66251373
631, 54.36587906
632, 52.60638428
633, 38.68930435
634, 76.96949768
635, 26.02277756
636, 63.42325211
637, 6.88630962
638, 58.16969299
639, 53.09679794
640, 27.37213898
641, 31.81760788
642, 22.58649445
643, 60.2675209
644, 15.89221096
645, 18.16149712
646, 31.10848999
647, 71.29628754
648, 78.38750458
649, 29.42743874
650, 51.40355301
651, 75.1764679
652, 10.10765171
653, 29.62663841
654, 43.63768387
655, 47.28765488
656, 60.33557129
657, 15.07849789
658, 62.30086517
659, 30.99052429
660, 41.96717072
661, 38.73515701
662, 50.13550949
663, 47.99285507
664, 46.87088013
665, 27.40991211
666, 30.0896225
667, 44.61180496
668, 37.43009186
669, 57.82135773
670, 28.38843918
671, 29.03994179
672, 26.00730324
673, 52.16585541
674, 30.3260479
675, 59.31159592
676, 22.5832634
677, 29.11872292
678, 68.02112579
679, 49.24470901
680, 27.46573067
681, 64.50694275
682, 21.62358856
683, 86.47147369
684, 34.97492218
685, 12.08219337
686, 57.43233109
687, 61.29847336
688, 48.57992935
689, 54.31389236
690, 37.75378418
691, 59.86766815
692, 43.42872238
693, 65.42343903
694, 25.69206238
695, 43.06975937
696, 23.55121613
697, 33.54368591
698, 43.8546524
699, 27.21165276
700, 40.80931854
701, 25.36310005
702, 9.60740185
703, 17.63459015
704, 30.4570694
705, 17.54571915
706, 48.48516846
707, 34.69416428
708, 54.23318863
709, 77.83237457
710, 69.54218292
711, 37.73897934
712, 34.2027626
713, 44.085186
714, 32.92729568
715, 39.95643616
716, 51.62160492
717, 50.99089813
718, 40.98562241
719, 61.40171432
720, 31.86452103
721, 87.47627258
722, 23.35978508
723, 40.17941666
724, 17.5258503
725, 80.8861084
726, 29.20498276
727, 24.75144386
728, 73.20983124
729, 41.07407379
730, 35.6952858
731, 26.10863876
732, 41.44393158
733, 49.57365799
734, 38.31417084
735, 28.42120934
736, 45.55643082
737, 48.70996475
738, 26.21006393
739, 49.78554153
740, 32.55483246
741, 18.23890305
742, 46.70205307
743, 66.8534317
744, 33.31656265
745, 14.35768032
746, 26.34988403
747, 51.96918106
748, 48.22314835
749, 26.59149361
750, 77.50376129
751, 45.28004456
752, 60.87531281
753, 23.65305519
754, 81.9286499
755, 34.68834686
756, 64.97930145
757, 32.01794052
758, 88.17250061
759, 62.0569191
760, 34.18636322
761, 16.6106739
762, 34.82978439
763, 38.22475815
764, 44.64058304
765, 53.89839172
766, 50.2350235
767, 62.43564606
768, 64.63426971
769, 37.37002945
770, 37.27947235
771, 29.0410614
772, 74.4131012
773, 41.05633926
774, 35.04482651
775, 60.32379532
776, 20.08631325
777, 74.84304047
778, 10.4946804
779, 44.61410522
780, 11.13842964
781, 50.15981674
782, 26.23237228
783, 57.01199341
784, 40.61244202
785, 70.45082855
786, 70.70173645
787, 36.59933853
788, 7.21422577
789, 35.99157715
790, 11.31633663
791, 37.91571808
792, 31.71105385
793, 20.22363853
794, 35.83199692
795, 82.51102448
796, 56.63961792
797, 71.05822754
798, 38.67263794
799, 25.52980995
800, 50.23566055
801, 90.0799942
802, 23.67132759
803, 12.68843269
804, 48.19419861
805, 84.09780884
806, 45.88711929
807, 25.91521835
808, 51.69462967
809, 78.22559357
810, 36.7152977
811, 16.04414368
812, 59.22367859
813, 12.69217014
814, 14.96342564
815, 59.8375473
816, 88.13252258
817, 86.8890152
818, 68.73666382
819, 39.77271271
820, 22.90075111
821, 25.16233253
822, 72.80446625
823, 7.92245436
824, 37.07581711
825, 43.20775223
826, 19.66525269
827, 41.10098267
828, 41.12693405
829, 14.32338142
830, 31.47667694
831, 71.07442474
832, 58.75882339
833, 62.58091736
834, 84.38006592
835, 58.88471222
836, 33.76153183
837, 9.66656113
838, 53.13711166
839, 48.9013176
840, 19.49906349
841, 33.83669281
842, 50.56191254
843, 49.17287445
844, 26.77542686
845, 33.47370911
846, 83.0473938
847, 55.32533646
848, 68.24170685
849, 52.78339386
850, 50.86559677
851, 54.25103378
852, 72.12604523
853, 68.25601959
854, 53.29306793
855, 43.47280121
856, 14.99204063
857, 83.73120117
858, 38.53937912
859, 47.12312317
860, 16.38939095
861, 34.07266617
862, 22.81767464
863, 24.45450401
864, 38.64839172
865, 51.54556656
866, 34.63121033
867, 42.14577103
868, 40.72127914
869, 17.41820145
870, 29.57217789
871, 56.17429352
872, 64.77086639
873, 73.92328644
874, 32.40200424
875, 49.63445663
876, 70.6855011
877, 53.18286133
878, 30.13947105
879, 91.25298309
880, 23.9353466
881, 31.60873413
882, 76.48478699
883, 44.74181747
884, 72.17149353
885, 42.24914932
886, 39.55883789
887, 87.69332123
888, 32.59375381
889, 63.60078049
890, 91.7875824
891, 21.1562233
892, 17.24172211
893, 68.94477844
894, 40.26153564
895, 55.48151398
896, 34.86141205
897, 55.74279022
898, 43.15315247
899, 38.19849014
900, 45.60498428
901, 76.20126343
902, 30.30885506
903, 51.40140915
904, 16.66490936
905, 27.8439846
906, 29.44874382
907, 59.42844009
908, 77.78753662
909, 69.86672211
910, 66.86485291
911, 57.45001984
912, 48.01431656
913, 74.70440674
914, 80.42025757
915, 9.93387127
916, 7.85189819
917, 30.73645592
918, 66.55783081
919, 77.82861328
920, 66.84037018
921, 62.04237747
922, 31.7065773
923, 8.21522522
924, 54.31807709
925, 48.54013443
926, 67.60599518
927, 87.85015869
928, 78.11148834
929, 33.16922379
930, 39.49347305
931, 59.88304138
932, 71.05124664
933, 25.49727058
934, 21.71102524
935, 83.57180786
936, 83.82975006
937, 30.9505291
938, 27.71836853
939, 69.13319397
940, 54.75286484
941, 9.66252613
942, 84.26030731
943, 69.43829346
944, 34.2204628
945, 52.09358978
946, 32.92014694
947, 41.94125366
948, 21.38263321
949, 34.2088356
950, 54.42126083
951, 26.08531761
952, 60.64614105
953, 54.96130753
954, 26.77192879
955, 46.2868042
956, 28.1063633
957, 74.2299881
958, 28.22169685
959, 65.86633301
960, 48.74755478
961, 30.49431419
962, 55.80379105
963, 50.33594131
964, 34.49865723
965, 42.17570877
966, 10.1518383
967, 47.43913651
968, 15.37193298
969, 30.53872681
970, 90.34533691
971, 70.87709045
972, 33.22286224
973, 48.63840485
974, 70.89896393
975, 52.84978104
976, 52.12636566
977, 31.17273521
978, 32.81528091
979, 50.3217659
980, 36.15804291
981, 41.3910675
982, 35.9301033
983, 55.50415421
984, 68.95539856
985, 53.67804337
986, 17.91626358
987, 15.00902462
988, 62.57358551
989, 49.71582413
990, 78.19916534
991, 30.86406136
992, 58.75663376
993, 61.29573059
994, 22.23735428
995, 69.69415283
996, 17.0670433
997, 52.65026855
998, 78.2323761
999, 89.69290924
1000, 40.62197876
1001, 35.15237808
1002, 33.81606674
1003, 55.14291763
1004, 31.31148529
1005, 33.65903091
1006, 35.69783783
1007, 44.46924973
1008, 86.12078857
1009, 72.43891907
1010, 25.82486725
1011, 51.57410812
1012, 28.0935955
1013, 57.15174103
1014, 10.82425976
1015, 78.2358551
1016, 59.36589432
1017, 11.48226261
1018, 37.30599594
1019, 19.10521317
1020, 40.5198822
1021, 79.62422943
1022, 40.44128036
1023, 28.27500153
1024, 70.25439453
1025, 42.53120041
1026, 45.42770004
1027, 37.22078705
1028, 28.34207344
1029, 82.98018646
1030, 13.61234856
1031, 48.68284607
1032, 51.13637543
1033, 50.5393486
1034, 39.06799316
1035, 29.03546715
1036, 96.37566376
1037, 41.72586823
1038, 66.21272278
1039, 52.65480804
1040, 83.1840744
1041, 18.83878326
1042, 10.8551569
1043, 8.74774647
1044, 37.49351883
1045, 44.51817703
1046, 58.7591629
1047, 49.72456741
1048, 41.0544281
1049, 10.16123867
1050, 72.4417572
1051, 47.67047119
1052, 16.93566513
1053, 57.46557617
1054, 10.34611511
1055, 84.58821106
1056, 18.32179451
1057, 48.70603943
1058, 32.19430923
1059, 46.027565
1060, 33.84944534
1061, 47.28981781
1062, 71.74982452
1063, 58.72296524
1064, 28.54528809
1065, 46.33302689
1066, 71.73078156
1067, 30.6149807
1068, 34.31433868
1069, 87.83840179
1070, 64.62003326
1071, 48.79733658
1072, 29.55367661
1073, 35.43864059
1074, 82.87870789
1075, 50.49918365
1076, 25.94582367
1077, 75.42854309
1078, 68.02062225
1079, 35.45193863
1080, 90.3120575
1081, 30.32074165
1082, 81.49349976
1083, 27.15210915
1084, 48.75232315
1085, 52.04913712
1086, 32.1839447
1087, 56.44757843
1088, 63.39498138
1089, 28.83832359
1090, 49.58544922
1091, 54.66584396
1092, 48.31319427
1093, 76.79099274
1094, 34.63206863
1095, 15.16894913
1096, 85.27786255
1097, 14.71739292
1098, 49.20198822
1099, 38.98190689
1100, 31.8388958
1101, 45.0487709
1102, 31.03534698
1103, 63.9461174
1104, 46.83101273
1105, 32.96337128
1106, 38.53704071
1107, 28.32376289
1108, 71.33556366
1109, 67.93332672
1110, 38.90037155
1111, 57.7244873
1112, 46.48268509
1113, 42.30531693
1114, 40.68632507
1115, 87.49162292
1116, 15.76468849
1117, 53.05563354
1118, 82.49580383
1119, 81.57881927
1120, 31.94205666
1121, 35.71038818
1122, 52.7906456
1123, 76.41527557
1124, 31.26840401
1125, 54.48324966
1126, 47.43102264
1127, 28.49281311
1128, 9.05574894
1129, 14.62231445
1130, 54.60545731
1131, 46.69940948
1132, 34.41447449
1133, 72.84571075
1134, 43.37823105
1135, 57.03335571
1136, 76.29632568
1137, 13.54268742
1138, 35.87221909
1139, 27.09997177
1140, 58.69410324
1141, 26.79052162
1142, 86.91168976
1143, 70.49976349
1144, 33.56198883
1145, 54.97245789
1146, 86.11803436
1147, 17.15249062
1148, 30.45529366
1149, 68.95959473
1150, 67.25245667
1151, 60.21113586
1152, 35.57257843
1153, 26.36373901
1154, 84.30017853
1155, 79.1738739
1156, 40.77569199
1157, 87.54345703
1158, 81.10901642
1159, 54.77439499
1160, 45.4200325
1161, 57.42261887
1162, 34.61205292
1163, 71.92754364
1164, 51.08619308
1165, 13.81251335
1166, 35.89754105
1167, 42.49702072
1168, 31.66926003
1169, 31.92944336
1170, 23.76736641
1171, 33.93048096
1172, 38.27288818
1173, 89.70387268
1174, 28.00502396
1175, 32.68917084
1176, 61.26200485
1177, 50.53520966
1178, 33.03032684
1179, 47.91193008
1180, 26.9092617
1181, 28.54307175
1182, 52.11152267
1183, 38.07502747
1184, 42.72887039
1185, 30.31428528
1186, 12.13031864
1187, 82.78412628
1188, 50.40981293
1189, 16.09630394
1190, 26.12302971
1191, 54.64827347
1192, 14.6349802
1193, 77.28617859
1194, 75.59432983
1195, 93.73345184
1196, 53.01132202
1197, 11.4852314
1198, 8.21238899
1199, 12.63509655
1200, 12.11578846
1201, 52.5564003
1202, 35.53804398
1203, 43.4540596
1204, 69.97340393
1205, 10.69169617
1206, 25.44957352
1207, 26.89692116
1208, 79.55244446
1209, 32.77150345
1210, 26.90976524
1211, 79.92230225
1212, 75.85931396
1213, 31.08176613
1214, 55.61377716
1215, 53.32340622
1216, 27.45261765
1217, 12.51287651
1218, 58.65197754
1219, 41.30721283
1220, 56.0520668
1221, 44.29740143
1222, 79.24671173
1223, 44.27849197
1224, 37.14448547
1225, 84.99627686
1226, 36.89253235
1227, 54.74061203
1228, 56.91907501
1229, 60.13475418
1230, 72.37486267
1231, 83.05324554
1232, 56.11975479
1233, 36.39567566
1234, 16.7462883
1235, 22.23644257
1236, 87.86881256
1237, 28.26182747
1238, 79.94139862
1239, 43.25825119
1240, 13.63339233
1241, 74.6884079
1242, 54.7291069
1243, 32.96330643
1244, 91.4725647
1245, 35.34706879
1246, 49.65626144
1247, 48.47019958
1248, 90.85500336
1249, 86.6121521
1250, 82.81570435
1251, 68.23435211
1252, 13.63564968
1253, 56.33712387
1254, 74.26004791
1255, 30.45969963
1256, 35.41356659
1257, 73.39045715
1258, 64.78720856
1259, 75.79962921
1260, 48.6604805
1261, 73.2693634
1262, 83.80722809
1263, 31.72735023
1264, 39.31766129
1265, 52.21046448
1266, 30.92984581
1267, 29.87196541
1268, 81.13282776
1269, 40.13643265
1270, 51.44622421
1271, 25.78072929
1272, 66.62378693
1273, 49.56477737
1274, 24.38075447
1275, 8.52802181
1276, 76.52967834
1277, 22.96729469
1278, 4.84196663
1279, 29.55797768
1280, 52.5850563
1281, 39.46015167
1282, 79.82392883
1283, 77.71736145
1284, 46.71382141
1285, 89.7651825
1286, 32.21289062
1287, 48.56100464
1288, 8.94547844
1289, 10.69860554
1290, 73.53081512
1291, 64.99989319
1292, 54.4033699
1293, 69.85511017
1294, 37.19143677
1295, 28.07057953
1296, 75.23155212
1297, 84.05544281
1298, 51.42916489
1299, 29.43243217
1300, 27.98252869
1301, 55.65281677
1302, 31.28288841
1303, 24.15115356
1304, 41.19321823
1305, 46.67212296
1306, 51.91973114
1307, 32.47396469
1308, 25.149086
1309, 55.86385727
1310, 47.05990982
1311, 31.31223869
1312, 59.30595398
1313, 39.15924454
1314, 54.19005203
1315, 50.72948837
1316, 57.33618164
1317, 8.24685192
1318, 90.92485046
1319, 10.31428909
1320, 36.37210083
1321, 50.94590378
1322, 72.90931702
1323, 13.87996674
1324, 18.95273399
1325, 93.14872742
1326, 29.34111595
1327, 56.89465332
1328, 61.51107407
1329, 9.14770031
1330, 27.65692711
1331, 39.43452835
1332, 32.80221939
1333, 42.44929504
1334, 37.29354477
1335, 43.5818367
1336, 23.34918213
1337, 57.30859756
1338, 55.20224762
1339, 74.84316254
1340, 42.50873566
1341, 76.27029419
1342, 30.02577782
1343, 57.03121185
1344, 86.58364105
1345, 31.32617378
1346, 10.62614059
1347, 82.79458618
1348, 47.70316315
1349, 73.34211731
1350, 28.98222923
1351, 61.89169693
1352, 54.65406036
1353, 40.60244751
1354, 25.58386803
1355, 42.43482971
1356, 38.57250977
1357, 47.11775589
1358, 26.66495132
1359, 87.45677948
1360, 43.08402634
1361, 30.20088959
1362, 53.59044647
1363, 76.25996399
1364, 44.94670486
1365, 38.74493408
1366, 50.80064774
1367, 62.69146729
1368, 30.08512115
1369, 44.50068283
1370, 64.2795639
1371, 18.907444
1372, 39.25922775
1373, 81.39598846
1374, 6.06288862
1375, 41.02344131
1376, 52.27698135
1377, 38.76355743
1378, 41.49736404
1379, 58.66641617
1380, 81.14888
1381, 53.08372498
1382, 63.84669876
1383, 66.38195038
1384, 39.01887131
1385, 88.47325134
1386, 46.75775909
1387, 45.17986298
1388, 14.61728001
1389, 54.2761116
1390, 80.21416473
1391, 9.29363918
1392, 13.65550041
1393, 84.84347534
1394, 31.07278824
1395, 82.05457306
1396, 60.21860504
1397, 6.38080549
1398, 44.95742798
1399, 75.18083954
1400, 11.47332382
1401, 82.13250732
1402, 30.66535568
1403, 71.03603363
1404, 22.6097126
1405, 65.96225739
1406, 34.51972198
1407, 29.66220856
1408, 41.66747284
1409, 61.21780777
1410, 58.46221924
1411, 68.23219299
1412, 21.42716217
1413, 37.68981934
1414, 46.92338943
1415, 78.63116455
1416, 29.12301064
1417, 68.65834808
1418, 17.53498459
1419, 63.94215012
1420, 78.98474121
1421, 53.44482422
1422, 30.32823944
1423, 30.71503067
1424, 57.34009552
1425, 48.41851425
1426, 32.20258331
1427, 77.06131744
1428, 31.43675423
1429, 63.78915787
1430, 29.7618351
1431, 38.81735611
1432, 70.39778137
1433, 35.06631851
1434, 27.37856102
1435, 44.86904144
1436, 54.0735054
1437, 42.45483398
1438, 89.04949188
1439, 59.53163528
1440, 85.73721313
1441, 29.95804787
1442, 36.38589859
1443, 46.38089752
1444, 46.57040405
1445, 80.01863861
1446, 27.15958405
1447, 20.52437019
1448, 16.45306969
1449, 14.82293129
1450, 74.16827393
1451, 31.61750793
1452, 32.20295715
1453, 24.09512901
1454, 20.584795
1455, 76.766716
1456, 42.54139328
1457, 62.82785797
1458, 48.45378113
1459, 76.21354675
1460, 28.42131805
1461, 48.41221619
1462, 77.95284271
1463, 64.08544159
1464, 69.01147461
1465, 56.57107925
1466, 37.99520874
1467, 59.16583252
1468, 35.44274902
1469, 41.73567581
1470, 44.60153198
1471, 74.62491608
1472, 79.98188782
1473, 65.46154785
1474, 53.52589798
1475, 84.38491058
1476, 52.46192551
1477, 39.14947891
1478, 54.48812485
1479, 71.64022827
1480, 31.71620941
1481, 50.15625381
1482, 32.71526718
1483, 66.60193634
1484, 33.06418991
1485, 47.72585297
1486, 27.00241089
1487, 44.385952
1488, 40.15755081
1489, 47.9276886
1490, 33.15576935
1491, 57.81416321
1492, 51.28881454
1493, 50.58949661
1494, 53.62171555
1495, 48.18924713
1496, 23.1655159
1497, 8.51958561
1498, 37.69560623
1499, 39.46367264
